"data_referencia","account","icp_score","tipo_lead","pais","leads","emails_unicos","mqls","sals","ultimo_horario_conversao","meta_leads_diaria","meta_mql_diaria","meta_sal_diaria","taxa_lead_mql_pct","taxa_mql_sal_pct","leads_mtd","mqls_mtd","leads_vs_meta_mtd_pct"
2018-12-10,Brasil,C,MQL,BR,38,38,18,7,19:53:09,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,0.47368421052631578947,0.38888888888888888889,1536,732,0.88006111535523300246
2018-12-10,Brasil,C,MQL,IT,1,1,1,0,06:02:58,45.0666666666666667,7.5000000000000000,3.8666666666666667,1.00000000000000000000,0.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Brasil,C,MQL,IT,1,1,1,0,06:02:58,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,1.00000000000000000000,0.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Brasil,C,MQL,IT,1,1,1,0,06:02:58,102.2333333333333333,30.5333333333333333,11.2333333333333333,1.00000000000000000000,0.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Brasil,C,HR,BR,3,3,1,0,08:06:17,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,0.33333333333333333333,0.00000000000000000000,12,4,0.06875477463712757832
2018-12-10,Brasil,C,MQL,Unknown,2,2,1,0,07:24:25,45.0666666666666667,7.5000000000000000,3.8666666666666667,0.50000000000000000000,0.00000000000000000000,76,20,0.06220670086216304705
2018-12-10,Brasil,C,MQL,Unknown,2,2,1,0,07:24:25,102.2333333333333333,30.5333333333333333,11.2333333333333333,0.50000000000000000000,0.00000000000000000000,76,20,0.06220670086216304705
2018-12-10,Brasil,C,MQL,Unknown,2,2,1,0,07:24:25,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,0.50000000000000000000,0.00000000000000000000,76,20,0.06220670086216304705
2018-12-10,Brasil,C,HR,AO,1,1,1,0,06:47:20,102.2333333333333333,30.5333333333333333,11.2333333333333333,1.00000000000000000000,0.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Brasil,C,HR,BR,3,3,1,0,08:06:17,45.0666666666666667,7.5000000000000000,3.8666666666666667,0.33333333333333333333,0.00000000000000000000,12,4,0.06875477463712757832
2018-12-10,Brasil,C,HR,AO,1,1,1,0,06:47:20,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,1.00000000000000000000,0.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Brasil,C,HR,AO,1,1,1,0,06:47:20,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,1.00000000000000000000,0.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Brasil,C,HR,AO,1,1,1,0,06:47:20,45.0666666666666667,7.5000000000000000,3.8666666666666667,1.00000000000000000000,0.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Brasil,C,MQL,Unknown,2,2,1,0,07:24:25,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,0.50000000000000000000,0.00000000000000000000,76,20,0.06220670086216304705
2018-12-10,Brasil,C,MQL,IT,1,1,1,0,06:02:58,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,1.00000000000000000000,0.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Brasil,C,HR,BR,3,3,1,0,08:06:17,102.2333333333333333,30.5333333333333333,11.2333333333333333,0.33333333333333333333,0.00000000000000000000,12,4,0.06875477463712757832
2018-12-10,Brasil,C,HR,BR,3,3,1,0,08:06:17,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,0.33333333333333333333,0.00000000000000000000,12,4,0.06875477463712757832
2018-12-10,Brasil,C,MQL,BR,38,38,18,7,19:53:09,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,0.47368421052631578947,0.38888888888888888889,1536,732,0.88006111535523300246
2018-12-10,Brasil,C,MQL,BR,38,38,18,7,19:53:09,102.2333333333333333,30.5333333333333333,11.2333333333333333,0.47368421052631578947,0.38888888888888888889,1536,732,0.88006111535523300246
2018-12-10,Brasil,C,MQL,BR,38,38,18,7,19:53:09,45.0666666666666667,7.5000000000000000,3.8666666666666667,0.47368421052631578947,0.38888888888888888889,1536,732,0.88006111535523300246
2018-12-10,Brasil,D,HR,BR,2,2,0,0,13:30:28,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,24,0,0.02148484125089520172
2018-12-10,Brasil,D,MQL,Unknown,8,8,0,0,19:19:55,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,268,0,0.10662847139333174189
2018-12-10,Brasil,D,MQL,AO,1,1,0,0,08:08:21,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,20,0,0.02387204583432800192
2018-12-10,Brasil,D,MQL,BR,144,144,0,0,22:19:19,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,6752,0,2.4177608021007400
2018-12-10,Brasil,D,HR,BR,2,2,0,0,13:30:28,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,24,0,0.02148484125089520172
2018-12-10,Brasil,D,HR,BR,2,2,0,0,13:30:28,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,24,0,0.02148484125089520172
2018-12-10,Brasil,D,HR,BR,2,2,0,0,13:30:28,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,24,0,0.02148484125089520172
2018-12-10,Brasil,D,MQL,AO,1,1,0,0,08:08:21,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,20,0,0.02387204583432800192
2018-12-10,Brasil,D,MQL,AO,1,1,0,0,08:08:21,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,20,0,0.02387204583432800192
2018-12-10,Brasil,D,MQL,GB,1,1,0,0,07:22:07,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,4,0,0.01432322750059680115
2018-12-10,Brasil,D,MQL,GB,1,1,0,0,07:22:07,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,4,0,0.01432322750059680115
2018-12-10,Brasil,D,MQL,GB,1,1,0,0,07:22:07,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,4,0,0.01432322750059680115
2018-12-10,Brasil,D,MQL,GB,1,1,0,0,07:22:07,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,4,0,0.01432322750059680115
2018-12-10,Brasil,D,MQL,AO,1,1,0,0,08:08:21,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,20,0,0.02387204583432800192
2018-12-10,Brasil,D,MQL,Unknown,8,8,0,0,19:19:55,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,268,0,0.10662847139333174189
2018-12-10,Brasil,D,MQL,Unknown,8,8,0,0,19:19:55,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,268,0,0.10662847139333174189
2018-12-10,Brasil,D,MQL,Unknown,8,8,0,0,19:19:55,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,268,0,0.10662847139333174189
2018-12-10,Brasil,D,MQL,BR,144,144,0,0,22:19:19,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,6752,0,2.4177608021007400
2018-12-10,Brasil,D,MQL,BR,144,144,0,0,22:19:19,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,6752,0,2.4177608021007400
2018-12-10,Brasil,D,MQL,BR,144,144,0,0,22:19:19,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,6752,0,2.4177608021007400
2018-12-10,Latam,A,MQL,BR,1,1,0,0,13:51:17,1.7666666666666667,0.30000000000000000000,0.06666666666666666667,0.00000000000000000000,,8,0,0.03819223424570337366
2018-12-10,Latam,A,MQL,MX,4,4,1,0,13:09:01,14.6000000000000000,0.60000000000000000000,0.23333333333333333333,0.25000000000000000000,0.00000000000000000000,116,32,0.13844684914067472952
2018-12-10,Latam,A,MQL,BR,1,1,0,0,13:51:17,14.6000000000000000,0.60000000000000000000,0.23333333333333333333,0.00000000000000000000,,8,0,0.03819223424570337366
2018-12-10,Latam,A,MQL,BR,1,1,0,0,13:51:17,61.3333333333333333,19.0666666666666667,7.0000000000000000,0.00000000000000000000,,8,0,0.03819223424570337366
2018-12-10,Latam,A,MQL,BR,1,1,0,0,13:51:17,27.0333333333333333,4.7000000000000000,2.4000000000000000,0.00000000000000000000,,8,0,0.03819223424570337366
2018-12-10,Latam,A,MQL,ES,1,1,1,0,04:03:19,1.7666666666666667,0.30000000000000000000,0.06666666666666666667,1.00000000000000000000,0.00000000000000000000,16,8,0.03819223424570337366
2018-12-10,Latam,A,MQL,ES,1,1,1,0,04:03:19,14.6000000000000000,0.60000000000000000000,0.23333333333333333333,1.00000000000000000000,0.00000000000000000000,16,8,0.03819223424570337366
2018-12-10,Latam,A,MQL,ES,1,1,1,0,04:03:19,61.3333333333333333,19.0666666666666667,7.0000000000000000,1.00000000000000000000,0.00000000000000000000,16,8,0.03819223424570337366
2018-12-10,Latam,A,MQL,ES,1,1,1,0,04:03:19,27.0333333333333333,4.7000000000000000,2.4000000000000000,1.00000000000000000000,0.00000000000000000000,16,8,0.03819223424570337366
2018-12-10,Latam,A,MQL,PA,1,1,1,1,14:29:30,1.7666666666666667,0.30000000000000000000,0.06666666666666666667,1.00000000000000000000,1.00000000000000000000,8,4,0.03819223424570337366
2018-12-10,Latam,A,MQL,AR,2,2,0,0,10:24:34,1.7666666666666667,0.30000000000000000000,0.06666666666666666667,0.00000000000000000000,,36,12,0.08593252705283259073
2018-12-10,Latam,A,MQL,AR,2,2,0,0,10:24:34,61.3333333333333333,19.0666666666666667,7.0000000000000000,0.00000000000000000000,,36,12,0.08593252705283259073
2018-12-10,Latam,A,MQL,AR,2,2,0,0,10:24:34,27.0333333333333333,4.7000000000000000,2.4000000000000000,0.00000000000000000000,,36,12,0.08593252705283259073
2018-12-10,Latam,A,MQL,PA,1,1,1,1,14:29:30,14.6000000000000000,0.60000000000000000000,0.23333333333333333333,1.00000000000000000000,1.00000000000000000000,8,4,0.03819223424570337366
2018-12-10,Latam,A,MQL,PA,1,1,1,1,14:29:30,61.3333333333333333,19.0666666666666667,7.0000000000000000,1.00000000000000000000,1.00000000000000000000,8,4,0.03819223424570337366
2018-12-10,Latam,A,MQL,PA,1,1,1,1,14:29:30,27.0333333333333333,4.7000000000000000,2.4000000000000000,1.00000000000000000000,1.00000000000000000000,8,4,0.03819223424570337366
2018-12-10,Latam,A,MQL,CO,3,3,0,0,12:46:13,27.0333333333333333,4.7000000000000000,2.4000000000000000,0.00000000000000000000,,112,16,0.13367281985996180781
2018-12-10,Latam,A,MQL,AR,2,2,0,0,10:24:34,14.6000000000000000,0.60000000000000000000,0.23333333333333333333,0.00000000000000000000,,36,12,0.08593252705283259073
2018-12-10,Latam,A,MQL,CO,3,3,0,0,12:46:13,61.3333333333333333,19.0666666666666667,7.0000000000000000,0.00000000000000000000,,112,16,0.13367281985996180781
2018-12-10,Latam,A,MQL,CO,3,3,0,0,12:46:13,14.6000000000000000,0.60000000000000000000,0.23333333333333333333,0.00000000000000000000,,112,16,0.13367281985996180781
2018-12-10,Latam,A,MQL,CO,3,3,0,0,12:46:13,1.7666666666666667,0.30000000000000000000,0.06666666666666666667,0.00000000000000000000,,112,16,0.13367281985996180781
2018-12-10,Latam,A,MQL,MX,4,4,1,0,13:09:01,61.3333333333333333,19.0666666666666667,7.0000000000000000,0.25000000000000000000,0.00000000000000000000,116,32,0.13844684914067472952
2018-12-10,Latam,A,MQL,MX,4,4,1,0,13:09:01,27.0333333333333333,4.7000000000000000,2.4000000000000000,0.25000000000000000000,0.00000000000000000000,116,32,0.13844684914067472952
2018-12-10,Latam,A,MQL,MX,4,4,1,0,13:09:01,1.7666666666666667,0.30000000000000000000,0.06666666666666666667,0.25000000000000000000,0.00000000000000000000,116,32,0.13844684914067472952
2018-12-10,Latam,B,MQL,BR,1,1,0,0,14:08:58,36.0666666666666667,5.6333333333333333,2.9000000000000000,0.00000000000000000000,,4,0,0.02864645500119360228
2018-12-10,Latam,B,MQL,MX,10,10,0,0,20:44:07,36.0666666666666667,5.6333333333333333,2.9000000000000000,0.00000000000000000000,,220,36,0.31511100501312962506
2018-12-10,Latam,B,MQL,MX,10,10,0,0,20:44:07,81.7666666666666667,22.8666666666666667,8.4000000000000000,0.00000000000000000000,,220,36,0.31511100501312962506
2018-12-10,Latam,B,MQL,MX,10,10,0,0,20:44:07,2.3333333333333333,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,220,36,0.31511100501312962506
2018-12-10,Latam,B,MQL,MX,10,10,0,0,20:44:07,19.4666666666666667,0.70000000000000000000,0.26666666666666666667,0.00000000000000000000,,220,36,0.31511100501312962506
2018-12-10,Latam,B,MQL,EC,1,1,0,0,08:57:53,19.4666666666666667,0.70000000000000000000,0.26666666666666666667,0.00000000000000000000,,4,0,0.02864645500119360228
2018-12-10,Latam,B,MQL,EC,1,1,0,0,08:57:53,36.0666666666666667,5.6333333333333333,2.9000000000000000,0.00000000000000000000,,4,0,0.02864645500119360228
2018-12-10,Latam,B,MQL,EC,1,1,0,0,08:57:53,81.7666666666666667,22.8666666666666667,8.4000000000000000,0.00000000000000000000,,4,0,0.02864645500119360228
2018-12-10,Latam,B,MQL,EC,1,1,0,0,08:57:53,2.3333333333333333,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,4,0,0.02864645500119360228
2018-12-10,Latam,B,MQL,CO,8,8,1,1,15:47:22,81.7666666666666667,22.8666666666666667,8.4000000000000000,0.12500000000000000000,1.00000000000000000000,184,32,0.18824813286498652926
2018-12-10,Latam,B,MQL,CO,8,8,1,1,15:47:22,36.0666666666666667,5.6333333333333333,2.9000000000000000,0.12500000000000000000,1.00000000000000000000,184,32,0.18824813286498652926
2018-12-10,Latam,B,MQL,CO,8,8,1,1,15:47:22,19.4666666666666667,0.70000000000000000000,0.26666666666666666667,0.12500000000000000000,1.00000000000000000000,184,32,0.18824813286498652926
2018-12-10,Latam,B,MQL,CO,8,8,1,1,15:47:22,2.3333333333333333,0.36666666666666666667,0.10000000000000000000,0.12500000000000000000,1.00000000000000000000,184,32,0.18824813286498652926
2018-12-10,Latam,B,MQL,BR,1,1,0,0,14:08:58,19.4666666666666667,0.70000000000000000000,0.26666666666666666667,0.00000000000000000000,,4,0,0.02864645500119360228
2018-12-10,Latam,B,MQL,BR,1,1,0,0,14:08:58,81.7666666666666667,22.8666666666666667,8.4000000000000000,0.00000000000000000000,,4,0,0.02864645500119360228
2018-12-10,Latam,B,MQL,BR,1,1,0,0,14:08:58,2.3333333333333333,0.36666666666666666667,0.10000000000000000000,0.00000000000000000000,,4,0,0.02864645500119360228
2018-12-10,Latam,B,MQL,AR,6,6,1,1,16:10:30,36.0666666666666667,5.6333333333333333,2.9000000000000000,0.16666666666666666667,1.00000000000000000000,88,24,0.07877775125328240626
2018-12-10,Latam,B,MQL,AR,6,6,1,1,16:10:30,81.7666666666666667,22.8666666666666667,8.4000000000000000,0.16666666666666666667,1.00000000000000000000,88,24,0.07877775125328240626
2018-12-10,Latam,B,MQL,AR,6,6,1,1,16:10:30,2.3333333333333333,0.36666666666666666667,0.10000000000000000000,0.16666666666666666667,1.00000000000000000000,88,24,0.07877775125328240626
2018-12-10,Latam,B,MQL,AR,6,6,1,1,16:10:30,19.4666666666666667,0.70000000000000000000,0.26666666666666666667,0.16666666666666666667,1.00000000000000000000,88,24,0.07877775125328240626
2018-12-10,Latam,C,MQL,Unknown,1,1,1,1,13:00:35,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,1.00000000000000000000,1.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Latam,C,MQL,MX,6,6,1,0,15:20:22,45.0666666666666667,7.5000000000000000,3.8666666666666667,0.16666666666666666667,0.00000000000000000000,136,32,0.11131725417439703156
2018-12-10,Latam,C,MQL,MX,6,6,1,0,15:20:22,102.2333333333333333,30.5333333333333333,11.2333333333333333,0.16666666666666666667,0.00000000000000000000,136,32,0.11131725417439703156
2018-12-10,Latam,C,MQL,MX,6,6,1,0,15:20:22,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,0.16666666666666666667,0.00000000000000000000,136,32,0.11131725417439703156
2018-12-10,Latam,C,MQL,CO,3,3,0,0,15:45:18,45.0666666666666667,7.5000000000000000,3.8666666666666667,0.00000000000000000000,,100,28,0.08185092218705664085
2018-12-10,Latam,C,MQL,CO,3,3,0,0,15:45:18,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,0.00000000000000000000,,100,28,0.08185092218705664085
2018-12-10,Latam,C,MQL,CO,3,3,0,0,15:45:18,102.2333333333333333,30.5333333333333333,11.2333333333333333,0.00000000000000000000,,100,28,0.08185092218705664085
2018-12-10,Latam,C,MQL,CO,3,3,0,0,15:45:18,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,0.00000000000000000000,,100,28,0.08185092218705664085
2018-12-10,Latam,C,MQL,PY,2,2,0,0,13:54:29,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,0.00000000000000000000,,12,0,0.03437738731856378916
2018-12-10,Latam,C,MQL,PY,2,2,0,0,13:54:29,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,0.00000000000000000000,,12,0,0.03437738731856378916
2018-12-10,Latam,C,MQL,PY,2,2,0,0,13:54:29,45.0666666666666667,7.5000000000000000,3.8666666666666667,0.00000000000000000000,,12,0,0.03437738731856378916
2018-12-10,Latam,C,MQL,PY,2,2,0,0,13:54:29,102.2333333333333333,30.5333333333333333,11.2333333333333333,0.00000000000000000000,,12,0,0.03437738731856378916
2018-12-10,Latam,C,HR,MX,1,1,1,1,14:42:26,45.0666666666666667,7.5000000000000000,3.8666666666666667,1.00000000000000000000,1.00000000000000000000,8,8,0.02291825821237585944
2018-12-10,Latam,C,HR,MX,1,1,1,1,14:42:26,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,1.00000000000000000000,1.00000000000000000000,8,8,0.02291825821237585944
2018-12-10,Latam,C,HR,MX,1,1,1,1,14:42:26,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000,8,8,0.02291825821237585944
2018-12-10,Latam,C,HR,MX,1,1,1,1,14:42:26,102.2333333333333333,30.5333333333333333,11.2333333333333333,1.00000000000000000000,1.00000000000000000000,8,8,0.02291825821237585944
2018-12-10,Latam,C,MQL,EC,1,1,0,0,14:33:04,2.9333333333333333,0.53333333333333333333,0.13333333333333333333,0.00000000000000000000,,12,0,0.02291825821237585944
2018-12-10,Latam,C,MQL,EC,1,1,0,0,14:33:04,102.2333333333333333,30.5333333333333333,11.2333333333333333,0.00000000000000000000,,12,0,0.02291825821237585944
2018-12-10,Latam,C,MQL,EC,1,1,0,0,14:33:04,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,0.00000000000000000000,,12,0,0.02291825821237585944
2018-12-10,Latam,C,MQL,EC,1,1,0,0,14:33:04,45.0666666666666667,7.5000000000000000,3.8666666666666667,0.00000000000000000000,,12,0,0.02291825821237585944
2018-12-10,Latam,C,MQL,MX,6,6,1,0,15:20:22,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,0.16666666666666666667,0.00000000000000000000,136,32,0.11131725417439703156
2018-12-10,Latam,C,MQL,Unknown,1,1,1,1,13:00:35,24.3000000000000000,0.93333333333333333333,0.33333333333333333333,1.00000000000000000000,1.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Latam,C,MQL,Unknown,1,1,1,1,13:00:35,102.2333333333333333,30.5333333333333333,11.2333333333333333,1.00000000000000000000,1.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Latam,C,MQL,Unknown,1,1,1,1,13:00:35,45.0666666666666667,7.5000000000000000,3.8666666666666667,1.00000000000000000000,1.00000000000000000000,4,4,0.02291825821237585944
2018-12-10,Latam,D,MQL,EC,1,1,0,0,09:37:01,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,20,0,0.02387204583432800192
2018-12-10,Latam,D,HR,AR,1,1,0,0,07:58:58,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,8,4,0.01432322750059680115
2018-12-10,Latam,D,MQL,ES,4,4,0,0,12:36:23,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,120,4,0.04296968250179040345
2018-12-10,Latam,D,MQL,ES,4,4,0,0,12:36:23,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,120,4,0.04296968250179040345
2018-12-10,Latam,D,MQL,ES,4,4,0,0,12:36:23,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,120,4,0.04296968250179040345
2018-12-10,Latam,D,MQL,ES,4,4,0,0,12:36:23,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,120,4,0.04296968250179040345
2018-12-10,Latam,D,HR,AR,1,1,0,0,07:58:58,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,8,4,0.01432322750059680115
2018-12-10,Latam,D,HR,AR,1,1,0,0,07:58:58,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,8,4,0.01432322750059680115
2018-12-10,Latam,D,HR,AR,1,1,0,0,07:58:58,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,8,4,0.01432322750059680115
2018-12-10,Latam,D,MQL,EC,1,1,0,0,09:37:01,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,20,0,0.02387204583432800192
2018-12-10,Latam,D,MQL,EC,1,1,0,0,09:37:01,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,20,0,0.02387204583432800192
2018-12-10,Latam,D,MQL,EC,1,1,0,0,09:37:01,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,20,0,0.02387204583432800192
2018-12-10,Latam,D,MQL,CR,2,2,0,0,12:09:52,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,8,0,0.02864645500119360230
2018-12-10,Latam,D,MQL,MX,32,32,1,0,22:58:42,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.03125000000000000000,0.00000000000000000000,768,24,0.30556218667939842452
2018-12-10,Latam,D,MQL,MX,32,32,1,0,22:58:42,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.03125000000000000000,0.00000000000000000000,768,24,0.30556218667939842452
2018-12-10,Latam,D,MQL,MX,32,32,1,0,22:58:42,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.03125000000000000000,0.00000000000000000000,768,24,0.30556218667939842452
2018-12-10,Latam,D,MQL,CR,2,2,0,0,12:09:52,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,8,0,0.02864645500119360230
2018-12-10,Latam,D,MQL,CR,2,2,0,0,12:09:52,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,8,0,0.02864645500119360230
2018-12-10,Latam,D,MQL,CR,2,2,0,0,12:09:52,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,8,0,0.02864645500119360230
2018-12-10,Latam,D,MQL,CO,22,22,0,0,21:58:18,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,624,36,0.22344234900931009793
2018-12-10,Latam,D,MQL,MX,32,32,1,0,22:58:42,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.03125000000000000000,0.00000000000000000000,768,24,0.30556218667939842452
2018-12-10,Latam,D,MQL,CO,22,22,0,0,21:58:18,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,624,36,0.22344234900931009793
2018-12-10,Latam,D,MQL,CO,22,22,0,0,21:58:18,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,624,36,0.22344234900931009793
2018-12-10,Latam,D,MQL,CO,22,22,0,0,21:58:18,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,624,36,0.22344234900931009793
2018-12-10,Latam,D,HR,CO,5,5,1,0,21:34:59,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.20000000000000000000,0.00000000000000000000,52,4,0.03724039150155168299
2018-12-10,Latam,D,HR,CO,5,5,1,0,21:34:59,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.20000000000000000000,0.00000000000000000000,52,4,0.03724039150155168299
2018-12-10,Latam,D,HR,CO,5,5,1,0,21:34:59,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.20000000000000000000,0.00000000000000000000,52,4,0.03724039150155168299
2018-12-10,Latam,D,HR,CO,5,5,1,0,21:34:59,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.20000000000000000000,0.00000000000000000000,52,4,0.03724039150155168299
2018-12-10,Latam,D,MQL,CL,5,5,0,0,20:16:25,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,56,0,0.04010503700167104322
2018-12-10,Latam,D,MQL,CL,5,5,0,0,20:16:25,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,56,0,0.04010503700167104322
2018-12-10,Latam,D,MQL,CL,5,5,0,0,20:16:25,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,56,0,0.04010503700167104322
2018-12-10,Latam,D,MQL,CL,5,5,0,0,20:16:25,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,56,0,0.04010503700167104322
2018-12-10,Latam,D,MQL,AR,12,12,0,0,19:11:19,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,524,0,0.18763428025781809506
2018-12-10,Latam,D,MQL,AR,12,12,0,0,19:11:19,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,524,0,0.18763428025781809506
2018-12-10,Latam,D,MQL,AR,12,12,0,0,19:11:19,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,524,0,0.18763428025781809506
2018-12-10,Latam,D,MQL,AR,12,12,0,0,19:11:19,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,524,0,0.18763428025781809506
2018-12-10,Latam,D,MQL,Unknown,3,3,0,0,15:09:33,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,52,0,0.03103365958462640249
2018-12-10,Latam,D,MQL,Unknown,3,3,0,0,15:09:33,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,52,0,0.03103365958462640249
2018-12-10,Latam,D,MQL,Unknown,3,3,0,0,15:09:33,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,52,0,0.03103365958462640249
2018-12-10,Latam,D,MQL,VE,3,3,0,0,16:34:08,4.6666666666666667,0.06666666666666666667,0.00000000000000000000,0.00000000000000000000,,60,0,0.04296968250179040345
2018-12-10,Latam,D,MQL,Unknown,3,3,0,0,15:09:33,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,52,0,0.03103365958462640249
2018-12-10,Latam,D,MQL,VE,3,3,0,0,16:34:08,72.1333333333333333,0.93333333333333333333,0.50000000000000000000,0.00000000000000000000,,60,0,0.04296968250179040345
2018-12-10,Latam,D,MQL,VE,3,3,0,0,16:34:08,163.5333333333333333,3.8333333333333333,1.4000000000000000,0.00000000000000000000,,60,0,0.04296968250179040345
2018-12-10,Latam,D,MQL,VE,3,3,0,0,16:34:08,38.9333333333333333,0.10000000000000000000,0.03333333333333333333,0.00000000000000000000,,60,0,0.04296968250179040345
